date,source,production_m3,service_hours,country
2023-08-21,Metolong Dam,21833,23.66332874021738,Lesotho
2023-08-22,Metolong Dam,20388,22.235083160554478,Lesotho
2023-08-23,Metolong Dam,21988,22.612912933208076,Lesotho
2023-08-24,Mohokare River,21189,20.05469462845695,Lesotho
2023-08-25,Metolong Dam,23228,22.179161305120463,Lesotho
2023-08-26,Metolong Dam,22855,20.147842214805518,Lesotho
2023-08-27,Metolong Dam,22542,20.224689239311115,Lesotho
2023-08-28,Mohokare River,24781,21.489853990120523,Lesotho
2023-08-29,Metolong Dam,20962,22.104848906246797,Lesotho
2023-08-30,Mohokare River,17918,20.30172755755895,Lesotho
2023-08-31,Mohokare River,24040,21.11675282194336,Lesotho
2023-09-01,Metolong Dam,21817,20.685522877098926,Lesotho
2023-09-02,Mohokare River,22055,10.263949540736695,Lesotho
2023-09-03,Mohokare River,22015,20.29386756682733,Lesotho
2023-09-04,Metolong Dam,23234,21.542003181647903,Lesotho
2023-09-05,Mohokare River,23035,23.16625762393601,Lesotho
2023-09-06,Mohokare River,20606,22.76529407206737,Lesotho
2023-09-07,Metolong Dam,22732,21.70451190016644,Lesotho
2023-09-08,Mohokare River,22133,22.535556778401236,Lesotho
2023-09-09,Mohokare River,20262,21.850872479837317,Lesotho
2023-09-10,Mohokare River,20930,22.41364884423953,Lesotho
2023-09-11,Mohokare River,21803,23.879857990615303,Lesotho
2023-09-12,Mohokare River,20607,22.024528763417294,Lesotho
2023-09-13,Metolong Dam,20641,23.529922229022354,Lesotho
2023-09-14,Metolong Dam,24222,23.333544703041596,Lesotho
2023-09-15,Metolong Dam,23021,20.771285822885357,Lesotho
2023-09-16,Metolong Dam,22283,22.552823068236147,Lesotho
2023-09-17,Metolong Dam,22563,20.4184780444835,Lesotho
2023-09-18,Mohokare River,25220,23.511682569032196,Lesotho
2023-09-19,Mohokare River,20033,22.974116575511108,Lesotho
2023-09-20,Metolong Dam,20220,22.94123366258488,Lesotho
2023-09-21,Metolong Dam,20178,21.865006856426348,Lesotho
2023-09-22,Metolong Dam,21305,23.92187842200454,Lesotho
2023-09-23,Metolong Dam,22948,22.430006356633452,Lesotho
2023-09-24,Mohokare River,24205,23.969059406374686,Lesotho
2023-09-25,Metolong Dam,23724,23.20210555434988,Lesotho
2023-09-26,Mohokare River,22102,23.94153488550962,Lesotho
2023-09-27,Mohokare River,23101,20.1884867725569,Lesotho
2023-09-28,Mohokare River,22569,23.15559122265991,Lesotho
2023-09-29,Mohokare River,19376,21.08601562612127,Lesotho
2023-09-30,Mohokare River,24077,23.95135500418803,Lesotho
2023-10-01,Metolong Dam,24472,22.650378174535394,Lesotho
2023-10-02,Mohokare River,22106,20.143930306708505,Lesotho
2023-10-03,Metolong Dam,21920,22.616007816396525,Lesotho
2023-10-04,Mohokare River,19590,19.74117788808218,Lesotho
2023-10-05,Metolong Dam,22901,20.89360862939337,Lesotho
2023-10-06,Mohokare River,22981,20.175396028152726,Lesotho
2023-10-07,Mohokare River,23272,22.034586431623595,Lesotho
2023-10-08,Mohokare River,24835,22.362490914136686,Lesotho
2023-10-09,Mohokare River,18255,17.380931753959512,Lesotho
2023-10-10,Mohokare River,21222,23.722036171472677,Lesotho
2023-10-11,Metolong Dam,25608,21.28331450541524,Lesotho
2023-10-12,Metolong Dam,18801,19.737992326177444,Lesotho
2023-10-13,Mohokare River,22959,21.060373660633587,Lesotho
2023-10-14,Mohokare River,22488,22.39332821361333,Lesotho
2023-10-15,Metolong Dam,23781,23.024167845054958,Lesotho
2023-10-16,Metolong Dam,22448,20.816115497621194,Lesotho
2023-10-17,Mohokare River,18493,21.352299085181805,Lesotho
2023-10-18,Metolong Dam,22824,21.485328711229567,Lesotho
2023-10-19,Metolong Dam,24448,21.84237690329163,Lesotho
2023-10-20,Mohokare River,21896,23.16852728360217,Lesotho
2023-10-21,Mohokare River,22568,22.29328647332266,Lesotho
2023-10-22,Metolong Dam,20102,23.899931296304395,Lesotho
2023-10-23,Metolong Dam,20057,21.00188681609528,Lesotho
2023-10-24,Metolong Dam,23885,23.56006983208473,Lesotho
2023-10-25,Mohokare River,20890,23.56370735303843,Lesotho
2023-10-26,Metolong Dam,24242,22.70585841702966,Lesotho
2023-10-27,Metolong Dam,20891,23.1278625016649,Lesotho
2023-10-28,Metolong Dam,23232,22.143527467304875,Lesotho
2023-10-29,Metolong Dam,22050,15.949054787402332,Lesotho
2023-10-30,Metolong Dam,19740,19.022870820878484,Lesotho
2023-10-31,Metolong Dam,22824,21.17521734231723,Lesotho
2023-11-01,Mohokare River,21986,21.450687242593958,Lesotho
2023-11-02,Mohokare River,19338,19.45924250357156,Lesotho
2023-11-03,Metolong Dam,19673,17.889350488597177,Lesotho
2023-11-04,Metolong Dam,20458,20.857343649476114,Lesotho
2023-11-05,Metolong Dam,20999,21.98384821865162,Lesotho
2023-11-06,Metolong Dam,27139,20.643777173415955,Lesotho
2023-11-07,Mohokare River,22147,23.07695355184111,Lesotho
2023-11-08,Mohokare River,22839,23.94454624200477,Lesotho
2023-11-09,Metolong Dam,22286,23.131016875833406,Lesotho
2023-11-10,Mohokare River,24621,20.47443006172847,Lesotho
2023-11-11,Mohokare River,22556,20.016612894268214,Lesotho
2023-11-12,Mohokare River,23492,21.30624290905283,Lesotho
2023-11-13,Mohokare River,23986,21.943558992221547,Lesotho
2023-11-14,Metolong Dam,20475,22.551435591335526,Lesotho
2023-11-15,Mohokare River,23058,21.662366550752484,Lesotho
2023-11-16,Metolong Dam,24138,21.86653328452993,Lesotho
2023-11-17,Metolong Dam,24072,21.631321024358012,Lesotho
2023-11-18,Metolong Dam,21180,22.378309182116364,Lesotho
2023-11-19,Mohokare River,29684,21.935043472002548,Lesotho
2023-11-20,Metolong Dam,23491,23.424163177986603,Lesotho
2023-11-21,Mohokare River,23735,21.46883514993839,Lesotho
2023-11-22,Mohokare River,23658,23.621084697597958,Lesotho
2023-11-23,Mohokare River,20259,22.076013152084492,Lesotho
2023-11-24,Mohokare River,23494,23.931256635556,Lesotho
2023-11-25,Metolong Dam,25374,23.55415089128929,Lesotho
2023-11-26,Metolong Dam,20450,22.35317622017064,Lesotho
2023-11-27,Metolong Dam,24527,21.829246655880297,Lesotho
2023-11-28,Mohokare River,23022,22.787997095331992,Lesotho
2023-11-29,Metolong Dam,16787,18.235546017385087,Lesotho
2023-11-30,Metolong Dam,23291,21.87067058799368,Lesotho
2023-12-01,Metolong Dam,22449,21.76288681599764,Lesotho
2023-12-02,Metolong Dam,24515,20.848315580549816,Lesotho
2023-12-03,Mohokare River,26822,22.204817665100773,Lesotho
2023-12-04,Mohokare River,22961,20.940317255693095,Lesotho
2023-12-05,Mohokare River,19346,19.893176451493485,Lesotho
2023-12-06,Mohokare River,26238,20.715889310314665,Lesotho
2023-12-07,Mohokare River,19789,21.17394063125709,Lesotho
2023-12-08,Metolong Dam,18546,20.548069698745397,Lesotho
2023-12-09,Mohokare River,23318,21.57838083313995,Lesotho
2023-12-10,Metolong Dam,24268,21.42538625739766,Lesotho
2023-12-11,Mohokare River,20378,21.403828418233523,Lesotho
2023-12-12,Mohokare River,20967,21.24440903174835,Lesotho
2023-12-13,Metolong Dam,22687,22.210697991322558,Lesotho
2023-12-14,Metolong Dam,23624,22.95098599559892,Lesotho
2023-12-15,Metolong Dam,19949,20.626730190663213,Lesotho
2023-12-16,Mohokare River,21799,23.69432827204327,Lesotho
2023-12-17,Mohokare River,25219,23.731577670391996,Lesotho
2023-12-18,Mohokare River,25598,20.474139632119464,Lesotho
2023-12-19,Mohokare River,23245,21.863799204387455,Lesotho
2023-12-20,Metolong Dam,24117,22.041797458480747,Lesotho
2023-12-21,Mohokare River,22671,22.825345754207785,Lesotho
2023-12-22,Mohokare River,23273,22.602145496524184,Lesotho
2023-12-23,Metolong Dam,22988,23.430434027835343,Lesotho
2023-12-24,Metolong Dam,21409,18.82316804028435,Lesotho
2023-12-25,Mohokare River,19613,22.596824530331975,Lesotho
2023-12-26,Metolong Dam,22737,20.935310957416053,Lesotho
2023-12-27,Mohokare River,22252,23.181396363674008,Lesotho
2023-12-28,Mohokare River,23367,22.898708022933214,Lesotho
2023-12-29,Mohokare River,23590,22.72104553741459,Lesotho
2023-12-30,Mohokare River,22576,23.122676272629928,Lesotho
2023-12-31,Mohokare River,16694,22.30256560687565,Lesotho
2024-01-01,Mohokare River,20554,20.94271817127174,Lesotho
2024-01-02,Mohokare River,23287,21.212942897988878,Lesotho
2024-01-03,Metolong Dam,20975,22.502695251183326,Lesotho
2024-01-04,Metolong Dam,19653,18.681291040705535,Lesotho
2024-01-05,Mohokare River,20383,20.105973268882018,Lesotho
2024-01-06,Metolong Dam,22391,20.450273211698182,Lesotho
2024-01-07,Mohokare River,20926,22.3537859296233,Lesotho
2024-01-08,Metolong Dam,21343,23.359180721398562,Lesotho
2024-01-09,Mohokare River,22898,22.537817153924372,Lesotho
2024-01-10,Metolong Dam,22292,20.012491771497313,Lesotho
2024-01-11,Mohokare River,23528,21.828042007551886,Lesotho
2024-01-12,Metolong Dam,22891,20.87833369170408,Lesotho
2024-01-13,Metolong Dam,25204,23.977628844701655,Lesotho
2024-01-14,Metolong Dam,22364,23.77174556909042,Lesotho
2024-01-15,Metolong Dam,24621,22.28409364838542,Lesotho
2024-01-16,Mohokare River,21462,20.60387351882643,Lesotho
2024-01-17,Mohokare River,20863,22.07940032947522,Lesotho
2024-01-18,Mohokare River,20335,22.132810257434976,Lesotho
2024-01-19,Mohokare River,26851,20.12835134316681,Lesotho
2024-01-20,Mohokare River,17702,21.23821584276357,Lesotho
2024-01-21,Mohokare River,21768,21.799789620284827,Lesotho
2024-01-22,Metolong Dam,23962,23.703557322095623,Lesotho
2024-01-23,Mohokare River,20216,23.566292582764994,Lesotho
2024-01-24,Metolong Dam,23361,18.782411711119632,Lesotho
2024-01-25,Metolong Dam,22707,23.408736524578767,Lesotho
2024-01-26,Mohokare River,20109,21.441568279716716,Lesotho
2024-01-27,Metolong Dam,23066,21.78024000491176,Lesotho
2024-01-28,Metolong Dam,22055,21.824125159691143,Lesotho
2024-01-29,Metolong Dam,22542,20.51823056641498,Lesotho
2024-01-30,Metolong Dam,22440,20.047105713810826,Lesotho
2024-01-31,Metolong Dam,26446,21.23824556464391,Lesotho
2024-02-01,Mohokare River,21932,23.40399068017509,Lesotho
2024-02-02,Mohokare River,22911,22.069189360719825,Lesotho
2024-02-03,Mohokare River,24516,22.36332341739532,Lesotho
2024-02-04,Mohokare River,25932,20.637158184378805,Lesotho
2024-02-05,Metolong Dam,19040,19.008271667900022,Lesotho
2024-02-06,Mohokare River,23362,22.96026629106675,Lesotho
2024-02-07,Metolong Dam,22544,20.001326110970524,Lesotho
2024-02-08,Metolong Dam,23575,23.150201478931027,Lesotho
2024-02-09,Metolong Dam,21700,22.58976545519515,Lesotho
2024-02-10,Mohokare River,22320,22.493747664221573,Lesotho
2024-02-11,Mohokare River,21693,21.10820806498668,Lesotho
2024-02-12,Metolong Dam,24303,23.062663819521028,Lesotho
2024-02-13,Metolong Dam,24676,23.17214076075673,Lesotho
2024-02-14,Metolong Dam,22128,23.91301128867338,Lesotho
2024-02-15,Metolong Dam,24618,22.423151827281117,Lesotho
2024-02-16,Metolong Dam,22555,20.737265511228596,Lesotho
2024-02-17,Metolong Dam,20416,21.158217895422045,Lesotho
2024-02-18,Mohokare River,25572,21.90013050327991,Lesotho
2024-02-19,Metolong Dam,23160,20.1379211476074,Lesotho
2024-02-20,Metolong Dam,21855,22.667130644550316,Lesotho
2024-02-21,Metolong Dam,24790,20.019954719131462,Lesotho
2024-02-22,Metolong Dam,22375,22.390709865051726,Lesotho
2024-02-23,Mohokare River,20301,23.64531389012128,Lesotho
2024-02-24,Mohokare River,24245,22.481324103658636,Lesotho
2024-02-25,Metolong Dam,24333,20.760136369488166,Lesotho
2024-02-26,Mohokare River,22970,20.31832152564381,Lesotho
2024-02-27,Mohokare River,22759,20.536575293142995,Lesotho
2024-02-28,Metolong Dam,20589,22.71704959357965,Lesotho
2024-02-29,Metolong Dam,22217,21.033991135813558,Lesotho
2024-03-01,Metolong Dam,27177,21.913629544257596,Lesotho
2024-03-02,Metolong Dam,21373,23.823672810906853,Lesotho
2024-03-03,Metolong Dam,24720,21.237263848250347,Lesotho
2024-03-04,Metolong Dam,23710,20.428705045501495,Lesotho
2024-03-05,Metolong Dam,21306,22.36508438640097,Lesotho
2024-03-06,Metolong Dam,22027,23.784410421242264,Lesotho
2024-03-07,Metolong Dam,22111,20.372137564388687,Lesotho
2024-03-08,Metolong Dam,20465,13.604510864985045,Lesotho
2024-03-09,Metolong Dam,22064,22.786241807595676,Lesotho
2024-03-10,Metolong Dam,23447,23.66235077054472,Lesotho
2024-03-11,Mohokare River,20410,20.074266949969708,Lesotho
2024-03-12,Mohokare River,23864,21.66247030492169,Lesotho
2024-03-13,Mohokare River,23711,23.09252207610145,Lesotho
2024-03-14,Mohokare River,23189,21.373785890410137,Lesotho
2024-03-15,Metolong Dam,23163,20.908116275893654,Lesotho
2024-03-16,Mohokare River,20647,21.102709499290487,Lesotho
2024-03-17,Mohokare River,23157,23.468699384747175,Lesotho
2024-03-18,Metolong Dam,24820,21.25264707927238,Lesotho
2024-03-19,Mohokare River,24524,20.077437157214916,Lesotho
2024-03-20,Mohokare River,21937,23.299712538402332,Lesotho
2024-03-21,Metolong Dam,22193,20.500183388782606,Lesotho
2024-03-22,Mohokare River,22114,22.776010743774624,Lesotho
2024-03-23,Mohokare River,20431,22.27153138704775,Lesotho
2024-03-24,Mohokare River,25733,22.927885544817666,Lesotho
2024-03-25,Metolong Dam,22732,17.06497044205781,Lesotho
2024-03-26,Mohokare River,21453,23.133547261709424,Lesotho
2024-03-27,Mohokare River,35885,22.63920423378255,Lesotho
2024-03-28,Metolong Dam,22470,22.664301597047572,Lesotho
2024-03-29,Mohokare River,24656,22.476070099971206,Lesotho
2024-03-30,Mohokare River,21936,22.005851552312755,Lesotho
2024-03-31,Metolong Dam,27976,23.901501290246504,Lesotho
2024-04-01,Mohokare River,25110,21.900849939610357,Lesotho
2024-04-02,Metolong Dam,22768,10.888729401329801,Lesotho
2024-04-03,Metolong Dam,23205,23.915175562960457,Lesotho
2024-04-04,Mohokare River,22789,21.531151350311077,Lesotho
2024-04-05,Mohokare River,21417,21.04875940985799,Lesotho
2024-04-06,Metolong Dam,21320,21.281428184374512,Lesotho
2024-04-07,Metolong Dam,27200,23.349482233108212,Lesotho
2024-04-08,Mohokare River,22043,23.89756019613716,Lesotho
2024-04-09,Metolong Dam,20910,20.365288971565146,Lesotho
2024-04-10,Metolong Dam,21885,22.557308343915174,Lesotho
2024-04-11,Mohokare River,22057,21.87429848683619,Lesotho
2024-04-12,Mohokare River,23385,22.520489071305004,Lesotho
2024-04-13,Metolong Dam,21756,22.045924167493517,Lesotho
2024-04-14,Metolong Dam,22041,17.103803619364705,Lesotho
2024-04-15,Metolong Dam,23816,20.8173098095437,Lesotho
2024-04-16,Metolong Dam,23862,21.9429008855635,Lesotho
2024-04-17,Metolong Dam,23446,21.853955604855603,Lesotho
2024-04-18,Mohokare River,24231,22.713378417144973,Lesotho
2024-04-19,Mohokare River,24219,21.214269066457312,Lesotho
2024-04-20,Metolong Dam,24279,22.259016376597973,Lesotho
2024-04-21,Metolong Dam,23115,22.14257465417082,Lesotho
2024-04-22,Mohokare River,17523,17.439300725276038,Lesotho
2024-04-23,Metolong Dam,22133,21.22397477198921,Lesotho
2024-04-24,Metolong Dam,21067,23.534068530710186,Lesotho
2024-04-25,Mohokare River,21197,22.92980974983582,Lesotho
2024-04-26,Mohokare River,19478,20.842723326798566,Lesotho
2024-04-27,Metolong Dam,25059,23.94257913231674,Lesotho
2024-04-28,Mohokare River,18000,18.53688485703519,Lesotho
2024-04-29,Metolong Dam,24528,21.920570203513357,Lesotho
2024-04-30,Mohokare River,20316,20.13440418981101,Lesotho
2024-05-01,Mohokare River,22285,22.56033012765816,Lesotho
2024-05-02,Mohokare River,22304,23.806168197328034,Lesotho
2024-05-03,Metolong Dam,20904,22.25908897873542,Lesotho
2024-05-04,Metolong Dam,22302,23.401150140335822,Lesotho
2024-05-05,Metolong Dam,22923,21.837275398629544,Lesotho
2024-05-06,Metolong Dam,21567,23.007567598150242,Lesotho
2024-05-07,Metolong Dam,20764,20.82108545318681,Lesotho
2024-05-08,Mohokare River,23464,21.411005506136046,Lesotho
2024-05-09,Mohokare River,22379,21.667336879211003,Lesotho
2024-05-10,Metolong Dam,22817,20.94199313166342,Lesotho
2024-05-11,Metolong Dam,20431,20.977345797768667,Lesotho
2024-05-12,Metolong Dam,23499,20.203991967449962,Lesotho
2024-05-13,Metolong Dam,19486,21.013568954028617,Lesotho
2024-05-14,Mohokare River,23581,21.75235611386939,Lesotho
2024-05-15,Metolong Dam,24008,20.73009736715692,Lesotho
2024-05-16,Metolong Dam,21328,21.5357129510369,Lesotho
2024-05-17,Mohokare River,23976,21.344073040493736,Lesotho
2024-05-18,Metolong Dam,24163,23.4931245778607,Lesotho
2024-05-19,Metolong Dam,23444,23.55777279288427,Lesotho
2024-05-20,Metolong Dam,25526,23.256953984547696,Lesotho
2024-05-21,Mohokare River,20560,21.01682382605285,Lesotho
2024-05-22,Mohokare River,24394,20.600896750560928,Lesotho
2024-05-23,Metolong Dam,23768,21.952171102187382,Lesotho
2024-05-24,Metolong Dam,23428,20.002886604389392,Lesotho
2024-05-25,Metolong Dam,22183,23.110470088865497,Lesotho
2024-05-26,Mohokare River,25914,20.690703227674824,Lesotho
2024-05-27,Metolong Dam,22401,23.150274395527468,Lesotho
2024-05-28,Metolong Dam,24711,21.593855921488633,Lesotho
2024-05-29,Metolong Dam,22370,20.65727082744727,Lesotho
2024-05-30,Metolong Dam,23983,23.66312644463047,Lesotho
2024-05-31,Mohokare River,23931,23.491389459830653,Lesotho
2024-06-01,Mohokare River,24610,22.757453247155393,Lesotho
2024-06-02,Metolong Dam,24426,20.101967011153228,Lesotho
2024-06-03,Mohokare River,25480,22.590113674842936,Lesotho
2024-06-04,Mohokare River,23863,22.433961137048474,Lesotho
2024-06-05,Mohokare River,22764,20.024701734043003,Lesotho
2024-06-06,Metolong Dam,23054,23.073831018513527,Lesotho
2024-06-07,Mohokare River,22360,21.084771107924105,Lesotho
2024-06-08,Mohokare River,22408,20.66248237034744,Lesotho
2024-06-09,Mohokare River,23734,23.981523684722518,Lesotho
2024-06-10,Metolong Dam,24438,23.520302825877135,Lesotho
2024-06-11,Mohokare River,19558,20.348146527853732,Lesotho
2024-06-12,Metolong Dam,21818,23.583681738763513,Lesotho
2024-06-13,Mohokare River,17880,20.571519279101235,Lesotho
2024-06-14,Metolong Dam,24712,22.457135359238695,Lesotho
2024-06-15,Metolong Dam,23602,22.27292045834277,Lesotho
2024-06-16,Metolong Dam,22123,23.013061264173917,Lesotho
2024-06-17,Mohokare River,23231,22.369694653352823,Lesotho
2024-06-18,Metolong Dam,27024,20.95348867986479,Lesotho
2024-06-19,Mohokare River,26435,23.677650497685757,Lesotho
2024-06-20,Metolong Dam,22583,23.40300925204274,Lesotho
2024-06-21,Metolong Dam,19227,21.72142616133287,Lesotho
2024-06-22,Mohokare River,21319,20.157399678529256,Lesotho
2024-06-23,Metolong Dam,20503,21.58978763046517,Lesotho
2024-06-24,Mohokare River,22310,20.170000156787637,Lesotho
2024-06-25,Mohokare River,21545,23.568180732880595,Lesotho
2024-06-26,Mohokare River,26545,20.998920586495828,Lesotho
2024-06-27,Metolong Dam,21933,21.765507478531163,Lesotho
2024-06-28,Metolong Dam,24006,22.478963453880894,Lesotho
2024-06-29,Mohokare River,21970,22.920096498483556,Lesotho
2024-06-30,Mohokare River,23498,22.27614525179094,Lesotho
2024-07-01,Mohokare River,20250,20.23229974230002,Lesotho
2024-07-02,Metolong Dam,24111,21.38503287874954,Lesotho
2024-07-03,Metolong Dam,21671,20.15750468545917,Lesotho
2024-07-04,Metolong Dam,22479,20.628508553159193,Lesotho
2024-07-05,Metolong Dam,24958,21.102834968937103,Lesotho
2024-07-06,Metolong Dam,23077,23.97971907363627,Lesotho
2024-07-07,Metolong Dam,20994,20.97241386899794,Lesotho
2024-07-08,Metolong Dam,35647,21.678930175700607,Lesotho
2024-07-09,Metolong Dam,21424,20.0214754734665,Lesotho
2024-07-10,Metolong Dam,23102,22.305673748195456,Lesotho
2024-07-11,Mohokare River,21087,22.131559311537046,Lesotho
2024-07-12,Mohokare River,20860,20.987496237855,Lesotho
2024-07-13,Mohokare River,22971,21.219599812129562,Lesotho
2024-07-14,Metolong Dam,25612,21.53536054123043,Lesotho
2024-07-15,Metolong Dam,21776,23.857507300009992,Lesotho
2024-07-16,Mohokare River,19580,19.58549399676957,Lesotho
2024-07-17,Mohokare River,24488,22.06380356506266,Lesotho
2024-07-18,Mohokare River,23384,21.189855037404477,Lesotho
2024-07-19,Mohokare River,21537,20.46575484202936,Lesotho
2024-07-20,Metolong Dam,20653,21.165534560624966,Lesotho
2024-07-21,Metolong Dam,24296,23.26174095440706,Lesotho
2024-07-22,Mohokare River,23076,21.619652057663238,Lesotho
2024-07-23,Metolong Dam,21069,22.781317828941656,Lesotho
2024-07-24,Metolong Dam,21962,20.63872750289698,Lesotho
2024-07-25,Mohokare River,19577,19.753710353172195,Lesotho
2024-07-26,Metolong Dam,22649,21.271047147438054,Lesotho
2024-07-27,Metolong Dam,22618,22.1657612997528,Lesotho
2024-07-28,Metolong Dam,21152,20.688013394362716,Lesotho
2024-07-29,Metolong Dam,21953,21.642394112242105,Lesotho
2024-07-30,Mohokare River,19161,19.016031475209488,Lesotho
2024-07-31,Mohokare River,22813,23.51209796620982,Lesotho
2024-08-01,Metolong Dam,18896,18.931194929927234,Lesotho
2024-08-02,Metolong Dam,24786,22.118329101053224,Lesotho
2024-08-03,Metolong Dam,25838,23.334225910392824,Lesotho
2024-08-04,Metolong Dam,23335,21.81461729557293,Lesotho
2024-08-05,Mohokare River,22113,20.079055817704116,Lesotho
2024-08-06,Mohokare River,23409,23.299925706343963,Lesotho
2024-08-07,Mohokare River,20927,22.713205255393465,Lesotho
2024-08-08,Metolong Dam,19279,20.51589084484878,Lesotho
2024-08-09,Mohokare River,24906,22.433665754306677,Lesotho
2024-08-10,Metolong Dam,21708,21.825621105453155,Lesotho
2024-08-11,Mohokare River,23839,23.539514508408548,Lesotho
2024-08-12,Metolong Dam,19649,21.94479860667825,Lesotho
2024-08-13,Mohokare River,24665,23.459398730339526,Lesotho
2024-08-14,Mohokare River,16543,21.12139324360229,Lesotho
2024-08-15,Metolong Dam,22080,21.194273047400564,Lesotho
2024-08-16,Mohokare River,20241,22.3299034022329,Lesotho
2024-08-17,Mohokare River,22088,20.92334701111576,Lesotho
2024-08-18,Mohokare River,25068,20.215410232409727,Lesotho
2024-08-19,Mohokare River,21706,21.43583021693671,Lesotho
2024-08-20,Metolong Dam,22138,20.27945732772911,Lesotho
2024-08-21,Mohokare River,17635,20.80003329255622,Lesotho
2024-08-22,Mohokare River,20767,10.89051671133124,Lesotho
2024-08-23,Mohokare River,24862,23.89489447740204,Lesotho
2024-08-24,Mohokare River,20977,21.98563143050272,Lesotho
2024-08-25,Metolong Dam,22199,21.927082448481567,Lesotho
2024-08-26,Metolong Dam,22472,23.495899847873496,Lesotho
2024-08-27,Metolong Dam,23206,22.498309623540777,Lesotho
2024-08-28,Metolong Dam,22912,23.63535717817367,Lesotho
2024-08-29,Mohokare River,24615,21.840679977585296,Lesotho
2024-08-30,Metolong Dam,19487,21.336569250819913,Lesotho
2024-08-31,Mohokare River,20391,21.151153707463394,Lesotho
2024-09-01,Metolong Dam,21032,21.224020779836298,Lesotho
2024-09-02,Metolong Dam,19638,19.377111404112593,Lesotho
2024-09-03,Mohokare River,19618,21.56678744442855,Lesotho
2024-09-04,Mohokare River,23658,23.793646973630278,Lesotho
2024-09-05,Metolong Dam,25184,22.17482521688188,Lesotho
2024-09-06,Mohokare River,22146,21.41644038517884,Lesotho
2024-09-07,Metolong Dam,23695,22.308136750528504,Lesotho
2024-09-08,Mohokare River,21670,23.635842252396433,Lesotho
2024-09-09,Mohokare River,21702,21.020222900084033,Lesotho
2024-09-10,Metolong Dam,36669,23.132102940749707,Lesotho
2024-09-11,Metolong Dam,25332,22.631543193877636,Lesotho
2024-09-12,Metolong Dam,19977,19.831867231091245,Lesotho
2024-09-13,Mohokare River,22278,22.349981133111893,Lesotho
2024-09-14,Metolong Dam,25095,22.808361369276806,Lesotho
2024-09-15,Metolong Dam,20490,23.516465397836907,Lesotho
2024-09-16,Mohokare River,19407,18.890370040634217,Lesotho
2024-09-17,Mohokare River,19644,9.758245991162017,Lesotho
2024-09-18,Metolong Dam,22931,23.77875808801291,Lesotho
2024-09-19,Mohokare River,24401,22.369252074563438,Lesotho
2024-09-20,Mohokare River,18720,20.76664186225457,Lesotho
2024-09-21,Metolong Dam,24676,22.829531213299063,Lesotho
2024-09-22,Mohokare River,25760,22.130036541544108,Lesotho
2024-09-23,Mohokare River,25755,20.792400707850614,Lesotho
2024-09-24,Mohokare River,20078,18.527240853724287,Lesotho
2024-09-25,Metolong Dam,22410,20.173478792083735,Lesotho
2024-09-26,Mohokare River,22644,21.022696284913188,Lesotho
2024-09-27,Metolong Dam,23005,23.65136830180256,Lesotho
2024-09-28,Mohokare River,23858,20.405148280543337,Lesotho
2024-09-29,Metolong Dam,21675,22.254316985346126,Lesotho
2024-09-30,Metolong Dam,20858,21.23312777109774,Lesotho
2024-10-01,Mohokare River,20617,23.723741559466546,Lesotho
2024-10-02,Mohokare River,21536,23.475759257089607,Lesotho
2024-10-03,Mohokare River,23831,20.982552251829624,Lesotho
2024-10-04,Metolong Dam,23052,23.453084151467237,Lesotho
2024-10-05,Mohokare River,24555,22.50250569385774,Lesotho
2024-10-06,Metolong Dam,22381,22.939916966552648,Lesotho
2024-10-07,Mohokare River,22014,23.80924243467868,Lesotho
2024-10-08,Metolong Dam,22399,21.59451444941928,Lesotho
2024-10-09,Metolong Dam,20097,20.09871440055857,Lesotho
2024-10-10,Mohokare River,22998,21.885553618201385,Lesotho
2024-10-11,Mohokare River,20502,20.142696620212917,Lesotho
2024-10-12,Metolong Dam,21361,22.812380655233344,Lesotho
2024-10-13,Metolong Dam,21092,22.66935366865877,Lesotho
2024-10-14,Metolong Dam,25111,21.43803858497346,Lesotho
2024-10-15,Metolong Dam,24194,22.478916630728573,Lesotho
2024-10-16,Mohokare River,21258,23.808894827939056,Lesotho
2024-10-17,Mohokare River,18100,18.46448951038318,Lesotho
2024-10-18,Metolong Dam,22306,23.252840006548038,Lesotho
2024-10-19,Metolong Dam,22142,20.50549331279014,Lesotho
2024-10-20,Metolong Dam,24951,22.191295237944246,Lesotho
2024-10-21,Mohokare River,22057,20.247887112434594,Lesotho
2024-10-22,Mohokare River,25500,20.637455275185438,Lesotho
2024-10-23,Mohokare River,20262,20.476245070772446,Lesotho
2024-10-24,Metolong Dam,20315,22.595847300239434,Lesotho
2024-10-25,Metolong Dam,21543,20.85563195295442,Lesotho
2024-10-26,Metolong Dam,22741,23.30974266442573,Lesotho
2024-10-27,Metolong Dam,15039,18.507466368305746,Lesotho
2024-10-28,Metolong Dam,24509,20.561161011805876,Lesotho
2024-10-29,Metolong Dam,18392,18.993065456673964,Lesotho
2024-10-30,Mohokare River,20950,21.81720089021254,Lesotho
2024-10-31,Metolong Dam,22417,21.890134476050157,Lesotho
2024-11-01,Mohokare River,23643,21.23895512065897,Lesotho
2024-11-02,Metolong Dam,22814,20.978697919284258,Lesotho
2024-11-03,Mohokare River,23929,21.646526712312564,Lesotho
2024-11-04,Metolong Dam,23153,20.48819615582672,Lesotho
2024-11-05,Metolong Dam,20890,23.019188929693637,Lesotho
